,team_name,opponent_name,opponent_pts,team_box_id,game_id,team_id,is_home,win,pts,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pace,poss,season_year,game_date,minutes_played,neutral_site,opponent_team_id,game_number,days_rest,is_back_to_back,total_wins,total_losses,win_percentage,wins_last_5,wins_last_10,win_percentage_last_5,win_percentage_last_10,diff_pts,diff_ast,diff_tov,diff_blk,diff_blka,diff_fgm,diff_fga,diff_ftm,diff_fta,diff_pf,diff_pfd,diff_stl,diff_oreb,diff_dreb,diff_fg3m,diff_fg3a,diff_days_rest,diff_win_percentage,diff_wins_last_5,diff_wins_last_10,diff_win_percentage_last_5,diff_win_percentage_last_10,pts_rolling_mean_prev_5,ast_rolling_mean_prev_5,tov_rolling_mean_prev_5,blk_rolling_mean_prev_5,blka_rolling_mean_prev_5,fgm_rolling_mean_prev_5,fga_rolling_mean_prev_5,ftm_rolling_mean_prev_5,fta_rolling_mean_prev_5,pf_rolling_mean_prev_5,pfd_rolling_mean_prev_5,stl_rolling_mean_prev_5,reb_rolling_mean_prev_5,oreb_rolling_mean_prev_5,dreb_rolling_mean_prev_5,fg3m_rolling_mean_prev_5,fg3a_rolling_mean_prev_5,pace_rolling_mean_prev_5,diff_pts_rolling_mean_prev_5,diff_ast_rolling_mean_prev_5,diff_tov_rolling_mean_prev_5,diff_blk_rolling_mean_prev_5,diff_blka_rolling_mean_prev_5,diff_fgm_rolling_mean_prev_5,diff_fga_rolling_mean_prev_5,diff_ftm_rolling_mean_prev_5,diff_fta_rolling_mean_prev_5,diff_pf_rolling_mean_prev_5,diff_pfd_rolling_mean_prev_5,diff_stl_rolling_mean_prev_5,diff_oreb_rolling_mean_prev_5,diff_dreb_rolling_mean_prev_5,diff_fg3m_rolling_mean_prev_5,diff_fg3a_rolling_mean_prev_5,diff_days_rest_rolling_mean_prev_5,diff_win_percentage_rolling_mean_prev_5,diff_wins_last_5_rolling_mean_prev_5,diff_wins_last_10_rolling_mean_prev_5,diff_win_percentage_last_5_rolling_mean_prev_5,diff_win_percentage_last_10_rolling_mean_prev_5,pts_average,ast_average,tov_average,blk_average,blka_average,fgm_average,fga_average,ftm_average,fta_average,pf_average,pfd_average,stl_average,reb_average,oreb_average,dreb_average,fg3m_average,fg3a_average,pace_average,diff_pts_average,diff_ast_average,diff_tov_average,diff_blk_average,diff_blka_average,diff_fgm_average,diff_fga_average,diff_ftm_average,diff_fta_average,diff_pf_average,diff_pfd_average,diff_stl_average,diff_oreb_average,diff_dreb_average,diff_fg3m_average,diff_fg3a_average,diff_days_rest_average,diff_win_percentage_average,diff_wins_last_5_average,diff_wins_last_10_average,diff_win_percentage_last_5_average,diff_win_percentage_last_10_average
11620,Thunder,Rockets,95,7804,22300841,1610612760,True,True,112,44,93,0.473,10,27,0.37,14,18,0.778,12,43,55,19,15,7,8,8,14,16,103.0,103.0,2023-24,2024-02-27,48,0,1610612745,58.0,2.0,0,41,17,0.7068965517241379,5,8,1.0,0.8,17.0,-3.0,0.0,0.0,0.0,7.0,-2.0,2.0,0.0,-2.0,2.0,2.0,0.0,9.0,1.0,-12.0,0.0,0.27586206896551724,3.0,5.0,0.6,0.5,130.6,28.4,13.0,9.0,4.0,48.6,89.6,17.4,20.8,19.4,17.8,8.6,43.0,7.0,36.0,16.0,33.8,103.8,20.8,3.2,-3.4,5.0,-5.0,7.4,-4.6,2.8,1.8,1.6,-1.6,2.0,-5.8,4.2,3.2,-4.0,-0.2,0.21471699178749826,0.8,1.4,0.15999999999999998,0.14000000000000004,121.29310344827586,27.155172413793103,12.620689655172415,6.827586206896552,5.206896551724138,44.827586206896555,89.3103448275862,18.103448275862068,21.810344827586206,19.46551724137931,19.155172413793103,8.137931034482758,41.724137931034484,8.655172413793103,33.06896551724138,13.53448275862069,34.0,100.97241379310344,8.293103448275861,0.46551724137931033,-3.0344827586206895,1.6206896551724137,-1.6206896551724137,4.327586206896552,-0.7413793103448276,-0.46551724137931033,-1.8620689655172413,0.3103448275862069,-0.3103448275862069,1.2586206896551724,-3.8793103448275863,0.4482758620689655,0.10344827586206896,-3.3448275862068964,0.017241379310344827,0.19401442611316175,1.103448275862069,1.8275862068965518,0.22068965517241382,0.18275862068965518
11621,Thunder,Spurs,132,7785,22300853,1610612760,False,False,118,44,89,0.494,9,31,0.29,21,22,0.955,7,30,37,20,11,6,2,8,15,20,99.0,99.0,2023-24,2024-02-29,48,0,1610612759,59.0,2.0,0,41,18,0.6949152542372882,5,8,1.0,0.8,-14.0,-19.0,-1.0,-6.0,6.0,-4.0,-2.0,4.0,2.0,-5.0,5.0,0.0,-4.0,-4.0,-10.0,-8.0,0.0,0.49491525423728816,5.0,7.0,1.0,0.7000000000000001,127.6,26.2,13.8,8.8,4.6,48.2,91.2,15.8,19.0,18.8,16.6,8.4,46.8,8.4,38.4,15.4,33.8,104.4,21.4,3.0,-2.0,4.2,-4.2,8.4,-4.0,0.6,-1.0,2.2,-2.2,1.8,-4.8,5.8,4.0,-3.4,0.0,0.2494249643614435,1.4,2.6,0.27999999999999997,0.26,121.23728813559322,27.033898305084747,12.59322033898305,6.745762711864407,5.254237288135593,44.813559322033896,89.30508474576271,18.152542372881356,21.8135593220339,19.389830508474578,19.16949152542373,8.101694915254237,41.644067796610166,8.627118644067796,33.016949152542374,13.457627118644067,33.94915254237288,100.93898305084745,7.915254237288136,0.13559322033898305,-3.0,1.4915254237288136,-1.4915254237288136,4.186440677966102,-0.7627118644067796,-0.3898305084745763,-1.7966101694915255,0.22033898305084745,-0.22033898305084745,1.2372881355932204,-3.8813559322033897,0.3728813559322034,-0.06779661016949153,-3.4237288135593222,0.01694915254237288,0.1991144401491639,1.1694915254237288,1.9152542372881356,0.23389830508474577,0.19152542372881354
11622,Thunder,Suns,110,7731,22300878,1610612760,False,True,118,49,102,0.48,9,31,0.29,11,15,0.733,10,31,41,21,6,16,8,7,15,15,102.5,103.0,2023-24,2024-03-03,48,0,1610612756,60.0,3.0,0,42,18,0.7,4,7,0.8,0.7,8.0,-5.0,-16.0,1.0,-1.0,9.0,11.0,-5.0,-3.0,0.0,0.0,14.0,-5.0,-4.0,-5.0,-8.0,2.0,0.1262295081967213,2.0,1.0,0.4,0.09999999999999998,125.8,24.6,13.6,7.6,5.6,47.8,92.2,15.6,18.6,17.8,16.8,7.8,48.0,9.0,39.0,14.6,33.6,103.6,15.8,-0.6,-1.4,2.0,-2.0,6.6,-3.0,1.0,-0.4,1.0,-1.0,1.2,-3.6,6.4,1.6,-4.2,0.2,0.3187783855792715,2.6,4.0,0.52,0.4,121.18333333333334,26.933333333333334,12.483333333333333,6.766666666666667,5.283333333333333,44.88333333333333,89.51666666666667,18.033333333333335,21.7,19.316666666666666,19.1,8.233333333333333,41.63333333333333,8.65,32.983333333333334,13.383333333333333,33.9,100.96499999999999,7.916666666666667,0.05,-3.216666666666667,1.4833333333333334,-1.4833333333333334,4.266666666666667,-0.5666666666666667,-0.4666666666666667,-1.8166666666666667,0.21666666666666667,-0.21666666666666667,1.45,-3.9,0.3,-0.15,-3.5,0.05,0.19789969128328985,1.1833333333333333,1.9,0.23666666666666666,0.18999999999999997
11623,Thunder,Lakers,116,7726,22300884,1610612760,False,False,104,37,94,0.394,15,39,0.385,15,16,0.938,13,25,38,22,10,12,7,7,20,15,99.5,100.0,2023-24,2024-03-04,48,0,1610612747,61.0,1.0,1,42,19,0.6885245901639344,4,7,0.8,0.7,-12.0,-7.0,-11.0,0.0,0.0,-4.0,14.0,-3.0,-9.0,5.0,-5.0,4.0,1.0,-18.0,-1.0,5.0,-1.0,0.14884205048139476,1.0,1.0,0.20000000000000007,0.09999999999999998,123.6,24.0,11.8,7.0,6.6,47.6,94.6,15.4,18.2,17.6,16.8,9.2,47.4,9.4,38.0,13.0,32.8,103.8,13.0,-1.0,-4.8,0.4,-0.4,6.8,-0.2,-0.2,-1.8,0.8,-0.8,3.4,-4.0,4.6,-0.4,-6.4,0.4,0.3391758023701309,3.0,4.4,0.6,0.44000000000000006,120.90163934426229,26.852459016393443,12.442622950819672,6.770491803278689,5.311475409836065,44.75409836065574,89.59016393442623,17.983606557377048,21.60655737704918,19.327868852459016,19.0327868852459,8.295081967213115,41.57377049180328,8.721311475409836,32.85245901639344,13.40983606557377,33.98360655737705,100.94098360655737,7.590163934426229,-0.06557377049180328,-3.3442622950819674,1.459016393442623,-1.459016393442623,4.131147540983607,-0.32786885245901637,-0.5081967213114754,-1.9344262295081966,0.29508196721311475,-0.29508196721311475,1.4918032786885247,-3.819672131147541,0.0,-0.16393442622950818,-3.360655737704918,0.03278688524590164,0.19709546766358665,1.180327868852459,1.8852459016393444,0.2360655737704918,0.1885245901639344
11624,Thunder,Trail Blazers,120,7685,22300900,1610612760,False,True,128,43,74,0.581,9,22,0.409,33,39,0.846,7,32,39,23,18,10,5,2,18,28,103.5,104.0,2023-24,2024-03-06,48,0,1610612757,62.0,2.0,0,43,19,0.6935483870967742,3,7,0.6,0.7,8.0,-4.0,1.0,3.0,-3.0,2.0,-7.0,9.0,12.0,-10.0,10.0,0.0,0.0,7.0,-5.0,-12.0,0.0,0.41485986250661033,1.0,5.0,0.19999999999999996,0.49999999999999994,115.0,22.4,10.8,6.6,7.4,44.0,95.0,15.0,17.2,17.2,16.4,10.6,43.8,10.4,33.4,12.0,32.6,101.5,2.4,-4.4,-6.8,-0.8,0.8,3.2,5.0,-1.2,-3.6,0.8,-0.8,5.2,-2.2,-3.2,-2.8,-5.8,0.2,0.2618013553235527,2.6,3.6,0.52,0.36000000000000004,121.01612903225806,26.79032258064516,12.53225806451613,6.741935483870968,5.258064516129032,44.725806451612904,89.33870967741936,18.225806451612904,21.887096774193548,19.306451612903224,19.177419354838708,8.32258064516129,41.53225806451613,8.693548387096774,32.83870967741935,13.338709677419354,33.79032258064516,100.98225806451612,7.596774193548387,-0.12903225806451613,-3.274193548387097,1.4838709677419355,-1.4838709677419355,4.096774193548387,-0.43548387096774194,-0.3548387096774194,-1.7096774193548387,0.12903225806451613,-0.12903225806451613,1.467741935483871,-3.7580645161290325,0.11290322580645161,-0.24193548387096775,-3.5,0.03225806451612903,0.2006077966126677,1.1774193548387097,1.935483870967742,0.23548387096774193,0.1935483870967742
11625,Thunder,Heat,100,7656,22300914,1610612760,True,True,107,42,89,0.472,12,38,0.316,11,13,0.846,9,36,45,28,9,5,8,5,16,16,95.0,96.0,2023-24,2024-03-08,48,0,1610612748,63.0,2.0,0,44,19,0.6984126984126984,3,8,0.6,0.8,7.0,4.0,-2.0,3.0,-3.0,4.0,7.0,-2.0,-5.0,0.0,0.0,-1.0,2.0,0.0,1.0,9.0,1.0,0.1428571428571428,0.0,1.0,0.0,0.10000000000000009,116.0,21.0,12.0,6.0,6.4,43.4,90.4,18.8,22.0,16.4,18.8,10.2,42.0,9.8,32.2,10.4,30.0,101.5,1.4,-7.6,-5.4,-0.4,0.4,2.0,2.8,1.4,0.4,-2.4,2.4,4.0,-1.6,-2.0,-4.0,-7.0,0.2,0.2921417488775064,2.4,3.8,0.4800000000000001,0.38,120.7936507936508,26.80952380952381,12.476190476190476,6.761904761904762,5.253968253968254,44.682539682539684,89.33333333333333,18.11111111111111,21.746031746031747,19.253968253968253,19.126984126984127,8.26984126984127,41.58730158730159,8.698412698412698,32.888888888888886,13.317460317460318,33.857142857142854,100.88730158730158,7.587301587301587,-0.06349206349206349,-3.253968253968254,1.507936507936508,-1.507936507936508,4.095238095238095,-0.31746031746031744,-0.38095238095238093,-1.7619047619047619,0.12698412698412698,-0.12698412698412698,1.4285714285714286,-3.6666666666666665,0.1111111111111111,-0.2222222222222222,-3.3015873015873014,0.047619047619047616,0.19969111956892918,1.1587301587301588,1.9206349206349207,0.23174603174603173,0.19206349206349205
11626,Thunder,Grizzlies,93,7619,22300931,1610612760,True,True,124,49,93,0.527,21,47,0.447,5,5,1.0,8,38,46,36,10,8,6,4,18,14,97.0,98.0,2023-24,2024-03-10,48,0,1610612763,64.0,2.0,0,45,19,0.703125,3,8,0.6,0.8,31.0,15.0,-6.0,2.0,-2.0,17.0,15.0,-13.0,-22.0,4.0,-4.0,0.0,0.0,7.0,10.0,14.0,0.0,0.3646634615384615,1.0,4.0,0.19999999999999996,0.4,115.0,22.8,10.8,6.0,5.8,43.0,89.6,18.2,21.0,16.8,18.8,9.8,40.0,9.2,30.8,10.8,32.2,99.9,-0.6,-6.2,-5.8,0.2,-0.2,1.4,4.6,0.6,-0.6,-2.0,2.0,3.4,-1.2,-3.8,-4.0,-2.8,0.4,0.26554076365583146,1.8,3.0,0.36,0.30000000000000004,120.84375,26.953125,12.4375,6.75,5.234375,44.75,89.390625,17.90625,21.484375,19.234375,19.046875,8.265625,41.65625,8.6875,32.96875,13.4375,34.0625,100.8265625,7.953125,0.171875,-3.296875,1.515625,-1.515625,4.296875,-0.078125,-0.578125,-2.078125,0.1875,-0.1875,1.40625,-3.609375,0.21875,-0.0625,-3.03125,0.046875,0.20226881241220313,1.15625,1.953125,0.23125,0.1953125
11627,Thunder,Pacers,121,7601,22300941,1610612760,True,False,111,43,99,0.434,14,37,0.378,11,15,0.733,13,37,50,24,13,5,4,10,16,11,104.0,104.0,2023-24,2024-03-12,48,0,1610612754,65.0,2.0,0,45,20,0.6923076923076923,4,8,0.8,0.8,-10.0,-10.0,4.0,-6.0,6.0,-5.0,10.0,-5.0,-4.0,5.0,-5.0,-3.0,9.0,-2.0,5.0,9.0,0.0,0.13170163170163174,2.0,2.0,0.4,0.20000000000000007,116.2,26.0,10.6,6.8,5.0,44.0,90.4,15.0,17.6,17.4,17.6,10.2,41.8,9.4,32.4,13.2,35.4,99.5,8.4,0.6,-6.8,1.8,-1.8,5.6,8.0,-2.8,-5.4,-0.2,0.2,3.4,-0.4,-1.6,0.0,1.6,0.4,0.23949040511606615,1.0,2.4,0.2,0.24000000000000005,120.6923076923077,26.907692307692308,12.446153846153846,6.707692307692308,5.3076923076923075,44.723076923076924,89.53846153846153,17.8,21.384615384615383,19.184615384615384,18.923076923076923,8.215384615384615,41.784615384615385,8.753846153846155,33.03076923076923,13.446153846153846,34.10769230769231,100.8753846153846,7.676923076923077,0.015384615384615385,-3.1846153846153844,1.4,-1.4,4.153846153846154,0.07692307692307693,-0.6461538461538462,-2.1076923076923078,0.26153846153846155,-0.26153846153846155,1.3384615384615384,-3.4153846153846152,0.18461538461538463,0.015384615384615385,-2.8461538461538463,0.046153846153846156,0.20118316347819434,1.1692307692307693,1.9538461538461538,0.23384615384615384,0.19538461538461538
11628,Thunder,Mavericks,119,7568,22300959,1610612760,True,True,126,45,86,0.523,16,39,0.41,20,23,0.87,8,26,34,28,13,10,7,2,24,20,100.5,101.0,2023-24,2024-03-14,48,0,1610612742,66.0,2.0,0,46,20,0.696969696969697,3,7,0.6,0.7,7.0,3.0,-6.0,5.0,-5.0,2.0,2.0,-1.0,-3.0,4.0,-4.0,4.0,-2.0,-4.0,4.0,10.0,1.0,0.12980551786521943,-1.0,2.0,-0.20000000000000007,0.19999999999999996,114.8,26.6,12.0,6.0,5.6,42.8,89.8,15.0,17.6,17.6,16.8,8.0,43.6,10.0,33.6,14.2,36.6,99.8,4.8,-0.4,-2.8,0.4,-0.4,2.8,7.8,-2.8,-5.6,0.8,-0.8,0.0,2.4,-1.2,2.0,5.0,0.0,0.24058482981704823,1.0,2.6,0.2,0.26000000000000006,120.77272727272727,26.924242424242426,12.454545454545455,6.712121212121212,5.257575757575758,44.72727272727273,89.48484848484848,17.833333333333332,21.40909090909091,19.257575757575758,18.939393939393938,8.242424242424242,41.666666666666664,8.742424242424242,32.92424242424242,13.484848484848484,34.18181818181818,100.86969696969696,7.666666666666667,0.06060606060606061,-3.227272727272727,1.4545454545454546,-1.4545454545454546,4.121212121212121,0.10606060606060606,-0.6515151515151515,-2.121212121212121,0.3181818181818182,-0.3181818181818182,1.378787878787879,-3.393939393939394,0.12121212121212122,0.07575757575757576,-2.6515151515151514,0.06060606060606061,0.20010168399920986,1.1363636363636365,1.9545454545454546,0.22727272727272727,0.19545454545454544
11629,Thunder,Grizzlies,112,7541,22300972,1610612760,False,True,118,45,87,0.517,12,35,0.343,16,21,0.762,8,37,45,25,12,7,8,4,19,20,99.0,99.0,2023-24,2024-03-16,48,0,1610612763,67.0,2.0,0,47,20,0.7014925373134329,4,7,0.8,0.7,6.0,-9.0,-2.0,4.0,-4.0,8.0,6.0,-4.0,-5.0,-1.0,1.0,0.0,1.0,8.0,-6.0,-9.0,-1.0,0.3632572431957858,2.0,4.0,0.4,0.39999999999999997,119.2,27.8,12.6,6.0,4.6,44.4,88.2,16.0,19.0,18.4,17.8,7.6,42.8,9.0,33.8,14.4,36.6,100.0,8.6,1.6,-1.8,1.4,-1.4,4.0,5.4,-2.4,-4.4,0.6,-0.6,0.0,1.8,1.6,3.0,6.0,0.4,0.23677752329381319,0.6,2.8,0.11999999999999997,0.2800000000000001,120.73134328358209,26.895522388059703,12.447761194029852,6.731343283582089,5.2388059701492535,44.73134328358209,89.44776119402985,17.80597014925373,21.402985074626866,19.253731343283583,18.955223880597014,8.223880597014926,41.71641791044776,8.73134328358209,32.985074626865675,13.462686567164178,34.19402985074627,100.84179104477612,7.641791044776119,-0.07462686567164178,-3.208955223880597,1.492537313432836,-1.492537313432836,4.17910447761194,0.19402985074626866,-0.7014925373134329,-2.1641791044776117,0.29850746268656714,-0.29850746268656714,1.3582089552238805,-3.328358208955224,0.23880597014925373,-0.014925373134328358,-2.746268656716418,0.04477611940298507,0.20253684159915877,1.1492537313432836,1.9850746268656716,0.22985074626865673,0.19850746268656716
11630,Thunder,Jazz,107,7482,22301000,1610612760,True,True,119,43,88,0.489,10,34,0.294,23,29,0.793,10,35,45,29,10,10,7,5,16,22,100.5,100.0,2023-24,2024-03-20,48,0,1610612762,68.0,4.0,0,48,20,0.7058823529411765,4,7,0.8,0.7,12.0,9.0,-6.0,2.0,-2.0,3.0,-2.0,6.0,11.0,-6.0,6.0,4.0,-1.0,-1.0,0.0,-2.0,2.0,0.28559249786871277,3.0,5.0,0.6000000000000001,0.49999999999999994,117.2,28.2,11.4,6.6,5.0,44.8,90.8,12.6,15.4,18.6,16.2,7.0,44.0,9.2,34.8,15.0,39.2,99.1,8.2,0.6,-2.4,1.6,-1.6,5.2,8.0,-5.0,-7.8,2.4,-2.4,0.0,2.0,1.8,2.8,6.6,0.2,0.22645699943164824,0.8,2.6,0.15999999999999998,0.26000000000000006,120.70588235294117,26.926470588235293,12.411764705882353,6.735294117647059,5.235294117647059,44.705882352941174,89.42647058823529,17.88235294117647,21.514705882352942,19.205882352941178,19.0,8.25,41.76470588235294,8.75,33.01470588235294,13.411764705882353,34.19117647058823,100.83676470588235,7.705882352941177,0.058823529411764705,-3.25,1.5,-1.5,4.161764705882353,0.16176470588235295,-0.6029411764705882,-1.9705882352941178,0.20588235294117646,-0.20588235294117646,1.3970588235294117,-3.2941176470588234,0.22058823529411764,-0.014705882352941176,-2.735294117647059,0.07352941176470588,0.20375824830900516,1.1764705882352942,2.0294117647058822,0.23529411764705882,0.2029411764705882
11631,Thunder,Raptors,103,7449,22301012,1610612760,False,True,123,48,95,0.505,12,32,0.375,15,19,0.789,13,33,46,27,16,17,5,3,20,18,104.5,105.0,2023-24,2024-03-22,48,0,1610612761,69.0,2.0,0,49,20,0.7101449275362319,4,7,0.8,0.7,20.0,-7.0,-11.0,2.0,-2.0,8.0,19.0,3.0,2.0,2.0,-2.0,5.0,8.0,2.0,1.0,2.0,0.0,0.38157349896480336,4.0,6.0,0.8,0.6,119.6,28.4,11.6,6.4,5.0,45.0,90.6,15.0,18.6,18.6,17.4,8.0,44.0,9.4,34.6,14.6,38.4,100.2,9.2,1.6,-3.2,1.4,-1.4,5.0,6.2,-3.4,-4.6,1.2,-1.2,1.0,1.4,1.6,2.6,4.4,0.4,0.2550040704339622,1.4,3.4,0.27999999999999997,0.34,120.73913043478261,26.92753623188406,12.46376811594203,6.7101449275362315,5.202898550724638,44.7536231884058,89.5072463768116,17.840579710144926,21.47826086956522,19.217391304347824,18.985507246376812,8.376811594202898,41.82608695652174,8.81159420289855,33.01449275362319,13.391304347826088,34.15942028985507,100.88985507246376,7.884057971014493,-0.043478260869565216,-3.36231884057971,1.5072463768115942,-1.5072463768115942,4.217391304347826,0.43478260869565216,-0.5507246376811594,-1.9130434782608696,0.2318840579710145,-0.2318840579710145,1.4492753623188406,-3.130434782608696,0.2463768115942029,0.0,-2.6666666666666665,0.07246376811594203,0.20633528092720513,1.2173913043478262,2.0869565217391304,0.24347826086956523,0.20869565217391303
11632,Thunder,Bucks,118,7429,22301030,1610612760,False,False,93,33,89,0.371,10,43,0.233,17,22,0.773,10,27,37,20,12,9,1,5,16,21,98.5,100.0,2023-24,2024-03-24,48,0,1610612749,70.0,2.0,0,49,21,0.7,4,8,0.8,0.8,-25.0,-13.0,-5.0,-4.0,4.0,-16.0,-3.0,8.0,8.0,-5.0,5.0,2.0,-5.0,-15.0,-1.0,9.0,-1.0,0.05211267605633796,1.0,2.0,0.20000000000000007,0.20000000000000007,119.4,26.6,12.8,6.2,4.8,44.8,91.0,17.0,21.4,19.0,18.2,9.8,44.0,10.4,33.6,12.8,35.4,101.7,7.0,-2.8,-4.2,1.4,-1.4,3.2,7.0,-0.2,0.2,0.8,-0.8,2.0,3.0,0.6,0.8,2.0,0.4,0.25838607791923063,2.0,3.8,0.4,0.38,120.34285714285714,26.82857142857143,12.457142857142857,6.628571428571429,5.2,44.58571428571429,89.5,17.82857142857143,21.485714285714284,19.17142857142857,19.014285714285716,8.385714285714286,41.75714285714286,8.82857142857143,32.92857142857143,13.342857142857143,34.285714285714285,100.85571428571428,7.414285714285715,-0.22857142857142856,-3.3857142857142857,1.4285714285714286,-1.4285714285714286,3.9285714285714284,0.38571428571428573,-0.42857142857142855,-1.7714285714285714,0.15714285714285714,-0.15714285714285714,1.457142857142857,-3.157142857142857,0.02857142857142857,-0.014285714285714285,-2.5,0.05714285714285714,0.20413210085762132,1.2142857142857142,2.085714285714286,0.24285714285714285,0.20857142857142857
11633,Thunder,Pelicans,112,7391,22301046,1610612760,False,True,119,46,86,0.535,15,34,0.441,12,14,0.857,7,38,45,28,12,5,3,2,17,18,99.5,100.0,2023-24,2024-03-26,48,0,1610612740,71.0,2.0,0,50,21,0.704225352112676,4,7,0.8,0.7,7.0,2.0,2.0,1.0,-1.0,7.0,0.0,-8.0,-9.0,-1.0,1.0,-2.0,2.0,6.0,1.0,-4.0,0.0,0.09311424100156485,0.0,-1.0,0.0,-0.10000000000000009,115.8,25.8,12.6,5.6,3.8,42.8,89.0,18.2,22.8,19.0,20.2,10.6,41.4,9.8,31.6,12.0,36.6,100.6,4.0,-3.4,-6.0,1.8,-1.8,1.0,4.4,2.4,2.6,-1.2,1.2,3.0,0.2,-2.0,-0.4,2.0,0.2,0.24246828679017188,1.8,3.8,0.36000000000000004,0.38,120.32394366197182,26.845070422535212,12.450704225352112,6.577464788732394,5.154929577464789,44.605633802816904,89.45070422535211,17.746478873239436,21.380281690140844,19.140845070422536,19.0,8.338028169014084,41.80281690140845,8.80281690140845,33.0,13.366197183098592,34.28169014084507,100.83661971830985,7.408450704225352,-0.19718309859154928,-3.3098591549295775,1.4225352112676057,-1.4225352112676057,3.971830985915493,0.38028169014084506,-0.5352112676056338,-1.8732394366197183,0.14084507042253522,-0.14084507042253522,1.408450704225352,-3.084507042253521,0.11267605633802817,0.0,-2.5211267605633805,0.056338028169014086,0.20256846902866277,1.1971830985915493,2.0422535211267605,0.23943661971830985,0.20422535211267606
11634,Thunder,Rockets,132,7379,22301057,1610612760,True,False,126,47,96,0.49,14,38,0.368,18,24,0.75,13,36,49,26,19,7,7,3,24,24,101.89,112.0,2023-24,2024-03-27,53,0,1610612745,72.0,1.0,1,50,22,0.6944444444444444,4,8,0.8,0.8,-6.0,1.0,3.0,4.0,-4.0,-3.0,-8.0,1.0,1.0,0.0,0.0,-3.0,-3.0,2.0,-1.0,-5.0,-1.0,0.18055555555555558,-1.0,-1.0,-0.19999999999999996,-0.09999999999999998,114.4,25.8,12.4,4.8,3.8,43.0,89.0,16.6,21.0,17.6,19.8,9.6,43.6,9.6,34.0,11.8,35.6,100.4,4.0,-3.6,-4.4,1.0,-1.0,2.0,4.0,1.0,1.4,-2.2,2.2,1.8,1.0,0.0,-1.0,-0.8,0.0,0.23513003141744093,2.0,3.2,0.4,0.32,120.40277777777777,26.833333333333332,12.541666666666666,6.583333333333333,5.125,44.638888888888886,89.54166666666667,17.75,21.416666666666668,19.208333333333332,19.069444444444443,8.319444444444445,41.90277777777778,8.86111111111111,33.041666666666664,13.375,34.333333333333336,100.85125,7.222222222222222,-0.18055555555555555,-3.2222222222222223,1.4583333333333333,-1.4583333333333333,3.875,0.2638888888888889,-0.5138888888888888,-1.8333333333333333,0.1388888888888889,-0.1388888888888889,1.3472222222222223,-3.0833333333333335,0.1388888888888889,-0.013888888888888888,-2.5555555555555554,0.041666666666666664,0.20226273411931406,1.1666666666666667,2.0,0.23333333333333334,0.19999999999999998
11635,Thunder,Suns,103,7338,22301069,1610612760,True,True,128,49,87,0.563,16,30,0.533,14,14,1.0,7,31,38,33,11,7,7,6,13,15,96.0,96.0,2023-24,2024-03-29,48,0,1610612756,73.0,2.0,0,51,22,0.6986301369863014,3,7,0.6,0.7,25.0,7.0,-3.0,1.0,-1.0,10.0,0.0,2.0,-1.0,-2.0,2.0,1.0,-6.0,5.0,3.0,-11.0,0.0,0.11754905590522036,-1.0,1.0,-0.20000000000000007,0.09999999999999998,116.0,26.0,13.8,4.6,3.6,43.4,90.8,17.0,21.6,18.6,20.6,9.6,44.4,10.6,33.8,12.2,36.2,100.978,1.6,-1.6,-3.4,1.0,-1.0,-0.2,1.2,2.0,2.6,-2.0,2.0,1.2,0.2,-1.2,0.0,0.0,0.0,0.1985896938893949,1.4,2.2,0.28,0.22000000000000003,120.5068493150685,26.91780821917808,12.520547945205479,6.589041095890411,5.136986301369863,44.6986301369863,89.5068493150685,17.698630136986303,21.315068493150687,19.123287671232877,19.013698630136986,8.301369863013699,41.84931506849315,8.835616438356164,33.013698630136986,13.41095890410959,34.273972602739725,100.78479452054795,7.465753424657534,-0.0821917808219178,-3.219178082191781,1.452054794520548,-1.452054794520548,3.958904109589041,0.2602739726027397,-0.4794520547945205,-1.821917808219178,0.1095890410958904,-0.1095890410958904,1.3424657534246576,-3.1232876712328768,0.2054794520547945,0.0273972602739726,-2.671232876712329,0.0410958904109589,0.2011022727739155,1.1369863013698631,1.9863013698630136,0.2273972602739726,0.19863013698630136
